patient_id,algorithm,mode,c,kappa,overshoot,steps,lr,success,clean_prob,adv_prob,confidence_drop,l2_norm,linf_norm,l0_norm
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,random_patch,5.0,10.0,,1000,0.05,0.0,0.51953125,0.51953125,0.0,0.0,0.0,0
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,full,5.0,10.0,,1000,0.05,1.0,0.51953125,0.499267578125,0.020263671875,276.95816498367685,1.7927149741114992,150527
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,lesion,50.0,0.0,,1000,0.05,0.0,0.51953125,0.51953125,0.0,0.0,0.0,0
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,random_patch,50.0,0.0,,1000,0.05,0.0,0.51953125,0.51953125,0.0,0.0,0.0,0
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,full,50.0,0.0,,1000,0.05,1.0,0.51953125,0.499267578125,0.020263671875,276.8169561051554,1.7922630155979395,150528
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,lesion,50.0,1.0,,1000,0.05,0.0,0.51953125,0.51953125,0.0,0.0,0.0,0
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,random_patch,50.0,1.0,,1000,0.05,0.0,0.51953125,0.51953125,0.0,0.0,0.0,0
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,full,50.0,1.0,,1000,0.05,1.0,0.51953125,0.4951171875,0.0244140625,276.8182124415261,1.7922632527966933,150528
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,lesion,50.0,10.0,,1000,0.05,0.0,0.51953125,0.51953125,0.0,0.0,0.0,0
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,random_patch,50.0,10.0,,1000,0.05,0.0,0.51953125,0.51953125,0.0,0.0,0.0,0
fd147f16-7eeb-474f-98df-c3b0c39c163c,cw,full,50.0,10.0,,1000,0.05,1.0,0.51953125,0.4951171875,0.0244140625,276.8182124415261,1.7922632527966933,150528
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,lesion,,,0.01,150,,0.0,0.51953125,0.50634765625,0.01318359375,44.055866660331105,1.1645301710654232,17523
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,random_patch,,,0.01,150,,0.0,0.51953125,0.5146484375,0.0048828125,46.96476133741974,0.934519259861422,17523
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,full,,,0.01,150,,0.0,0.51953125,0.5,0.01953125,276.9261621471185,1.8052161060293315,150528
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,lesion,,,0.02,150,,0.0,0.51953125,0.5068359375,0.0126953125,44.05023855373712,1.1645301710654232,17523
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,random_patch,,,0.02,150,,0.0,0.51953125,0.5146484375,0.0048828125,46.98150831832925,0.9347980994471351,17523
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,full,,,0.02,150,,0.0,0.51953125,0.5,0.01953125,276.9280921497197,1.8054215665348137,150528
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,lesion,,,0.05,150,,0.0,0.51953125,0.50634765625,0.01318359375,44.06688334689064,1.1645301710654232,17523
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,random_patch,,,0.05,150,,0.0,0.51953125,0.51416015625,0.00537109375,47.03568541372484,0.9360147251294316,17523
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,full,,,0.05,150,,0.0,0.51953125,0.5,0.01953125,276.9249267876871,1.8049111080651281,150528
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,lesion,,,0.1,150,,0.0,0.51953125,0.50634765625,0.01318359375,44.071185584855876,1.1645301710654232,17523
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,random_patch,,,0.1,150,,0.0,0.51953125,0.5146484375,0.0048828125,47.09075965412505,0.9360670867003578,17523
fd147f16-7eeb-474f-98df-c3b0c39c163c,deepfool,full,,,0.1,150,,0.0,0.51953125,0.5,0.01953125,276.9278187291425,1.8048797712984992,150528
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,0.01,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,0.01,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,0.01,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,0.01,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,0.01,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,0.01,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,0.01,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,0.01,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,0.01,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,0.1,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,0.1,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,0.1,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,0.1,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,0.1,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,0.1,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,0.1,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,0.1,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,0.1,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,1.0,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,1.0,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,1.0,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,1.0,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,1.0,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,1.0,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,1.0,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,1.0,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,1.0,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,5.0,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,5.0,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,5.0,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,5.0,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,5.0,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,5.0,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,5.0,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,5.0,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,5.0,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,50.0,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,50.0,0.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,50.0,0.0,,1000,0.05,0.0,0.517578125,0.5,0.017578125,251.92480022407904,1.79226303304215,150528
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,50.0,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,50.0,1.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,50.0,1.0,,1000,0.05,1.0,0.517578125,0.494873046875,0.022705078125,251.9265791441141,1.792263325148287,150528
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,lesion,50.0,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,random_patch,50.0,10.0,,1000,0.05,0.0,0.517578125,0.517578125,0.0,0.0,0.0,0
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,cw,full,50.0,10.0,,1000,0.05,1.0,0.517578125,0.494873046875,0.022705078125,251.9265791441141,1.792263325148287,150528
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,lesion,,,0.01,150,,0.0,0.517578125,0.51220703125,0.00537109375,17.867112434724742,1.0288510116591347,9420
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,random_patch,,,0.01,150,,0.0,0.517578125,0.51220703125,0.00537109375,21.324938739371685,1.157505541031365,9420
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,full,,,0.01,150,,0.0,0.517578125,0.5,0.017578125,252.1025677026293,1.80264915553783,150528
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,lesion,,,0.02,150,,0.0,0.517578125,0.51220703125,0.00537109375,17.8781854748945,1.030105707143461,9420
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,random_patch,,,0.02,150,,0.0,0.517578125,0.51220703125,0.00537109375,21.384538209505934,1.1585078854718311,9420
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,full,,,0.02,150,,0.0,0.517578125,0.5,0.017578125,252.09789696416811,1.8023847331896306,150528
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,lesion,,,0.05,150,,0.0,0.517578125,0.51220703125,0.00537109375,17.902947187766934,1.027881953511165,9420
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,random_patch,,,0.05,150,,0.0,0.517578125,0.51220703125,0.00537109375,21.49911343259636,1.1633571389461566,9420
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,full,,,0.05,150,,0.0,0.517578125,0.5,0.017578125,252.10756628691766,1.8027965810249567,150528
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,lesion,,,0.1,150,,0.0,0.517578125,0.51220703125,0.00537109375,17.935845962322798,1.0294190381413715,9420
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,random_patch,,,0.1,150,,0.0,0.517578125,0.51123046875,0.00634765625,21.77510231768992,1.186012284847558,9420
f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,deepfool,full,,,0.1,150,,0.0,0.517578125,0.5,0.017578125,252.10504529797694,1.8028502546593326,150528
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,0.01,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,0.01,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,0.01,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,0.01,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,0.01,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,0.01,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,0.01,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,0.01,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,0.01,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,0.1,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,0.1,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,0.1,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,0.1,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,0.1,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,0.1,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,0.1,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,0.1,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,0.1,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,1.0,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,1.0,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,1.0,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,1.0,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,1.0,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,1.0,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,1.0,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,1.0,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,1.0,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,5.0,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,5.0,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,5.0,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,5.0,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,5.0,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,5.0,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,5.0,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,5.0,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,5.0,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,50.0,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,50.0,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,50.0,0.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,50.0,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,50.0,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,50.0,1.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,lesion,50.0,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,random_patch,50.0,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,cw,full,50.0,10.0,,1000,0.05,0.0,0.5166015625,0.5166015625,0.0,0.0,0.0,0
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,lesion,,,0.01,150,,0.0,0.5166015625,0.50048828125,0.01611328125,12.396414372908618,0.7090496544956192,12972
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,random_patch,,,0.01,150,,0.0,0.5166015625,0.509765625,0.0068359375,74.48453865902046,1.0702446855665957,12972
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,full,,,0.01,150,,0.0,0.5166015625,0.5,0.0166015625,256.41394426828225,1.78226663848094,150528
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,lesion,,,0.02,150,,0.0,0.5166015625,0.50048828125,0.01611328125,12.419145061195529,0.7089497432969409,12972
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,random_patch,,,0.02,150,,0.0,0.5166015625,0.509765625,0.0068359375,74.50599498228543,1.1377705280698733,12972
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,full,,,0.02,150,,0.0,0.5166015625,0.5,0.0166015625,256.41798533697016,1.7823207847973737,150528
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,lesion,,,0.05,150,,0.0,0.5166015625,0.5009765625,0.015625,12.376973344654107,0.7087088628439915,12972
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,random_patch,,,0.05,150,,0.0,0.5166015625,0.509765625,0.0068359375,74.56415785690794,1.1351303623547504,12972
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,full,,,0.05,150,,0.0,0.5166015625,0.5,0.0166015625,256.41668329826757,1.7822859555756403,150528
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,lesion,,,0.1,150,,0.0,0.5166015625,0.50048828125,0.01611328125,12.440776577757289,0.70906874511639,12972
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,random_patch,,,0.1,150,,0.0,0.5166015625,0.509765625,0.0068359375,74.7444787439916,1.0710990564707106,12972
bc7b5348-574e-49a2-a20a-719d942a9c31,deepfool,full,,,0.1,150,,0.0,0.5166015625,0.5,0.0166015625,256.41549910588196,1.7822338823505621,150528
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,lesion,0.01,0.0,,1000,0.05,0.0,0.513671875,0.5126953125,0.0009765625,61.221372965672884,1.5440897455268403,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,random_patch,0.01,0.0,,1000,0.05,0.0,0.513671875,0.51416015625,-0.00048828125,24.252374807547092,0.7903958446906136,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,full,0.01,0.0,,1000,0.05,0.0,0.513671875,0.5,0.013671875,312.18973210909627,1.7922630109814215,150528
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,lesion,0.01,1.0,,1000,0.05,0.0,0.513671875,0.5126953125,0.0009765625,61.221372965672884,1.5440897455268403,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,random_patch,0.01,1.0,,1000,0.05,0.0,0.513671875,0.51416015625,-0.00048828125,24.252374807547092,0.7903958446906136,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,full,0.01,1.0,,1000,0.05,0.0,0.513671875,0.5,0.013671875,312.1897320463116,1.7922630109808515,150528
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,lesion,0.01,10.0,,1000,0.05,0.0,0.513671875,0.5126953125,0.0009765625,61.221372965672884,1.5440897455268403,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,random_patch,0.01,10.0,,1000,0.05,0.0,0.513671875,0.51416015625,-0.00048828125,24.252374807547092,0.7903958446906136,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,full,0.01,10.0,,1000,0.05,0.0,0.513671875,0.5,0.013671875,312.1897320463116,1.7922630109808515,150528
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,lesion,0.1,0.0,,1000,0.05,0.0,0.513671875,0.5126953125,0.0009765625,61.22137296517886,1.5440897455268559,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,random_patch,0.1,0.0,,1000,0.05,0.0,0.513671875,0.51416015625,-0.00048828125,24.252374805908214,0.7903958446907451,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,full,0.1,0.0,,1000,0.05,0.0,0.513671875,0.5,0.013671875,312.1897320668985,1.7922630109963025,150528
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,lesion,0.1,1.0,,1000,0.05,0.0,0.513671875,0.5126953125,0.0009765625,61.22137296517886,1.5440897455268559,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,random_patch,0.1,1.0,,1000,0.05,0.0,0.513671875,0.51416015625,-0.00048828125,24.252374805908214,0.7903958446907451,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,full,0.1,1.0,,1000,0.05,0.0,0.513671875,0.5,0.013671875,312.18973204559455,1.7922630109891615,150528
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,lesion,0.1,10.0,,1000,0.05,0.0,0.513671875,0.5126953125,0.0009765625,61.22137296517886,1.5440897455268559,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,random_patch,0.1,10.0,,1000,0.05,0.0,0.513671875,0.51416015625,-0.00048828125,24.252374805908214,0.7903958446907451,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,full,0.1,10.0,,1000,0.05,0.0,0.513671875,0.5,0.013671875,312.18973204559455,1.7922630109891615,150528
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,lesion,1.0,0.0,,1000,0.05,0.0,0.513671875,0.5126953125,0.0009765625,61.22137296641063,1.5440897455267881,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,random_patch,1.0,0.0,,1000,0.05,0.0,0.513671875,0.51416015625,-0.00048828125,24.252374838361682,0.7903958446909909,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,full,1.0,0.0,,1000,0.05,1.0,0.513671875,0.499755859375,0.013916015625,312.1897329548092,1.7922630118005938,150528
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,lesion,1.0,1.0,,1000,0.05,0.0,0.513671875,0.5126953125,0.0009765625,61.22137296641063,1.5440897455267881,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,random_patch,1.0,1.0,,1000,0.05,0.0,0.513671875,0.51416015625,-0.00048828125,24.252374838361682,0.7903958446909909,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,full,1.0,1.0,,1000,0.05,1.0,0.513671875,0.499267578125,0.014404296875,312.1897331930152,1.7922630110608058,150528
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,lesion,1.0,10.0,,1000,0.05,0.0,0.513671875,0.5126953125,0.0009765625,61.22137296641063,1.5440897455267881,4332
35ffa64a-fc84-4582-95ad-40d4eab93197,cw,random_patch,1.0,10.0,,1000,0.05,0.0,0.513671875,0.51416015625,-0.00048828125,24.252374838361682,0.7903958446909909,4332
